file,label
376783__juanmower__carshow-cars-revs-crowd-005.wav,VehicleEngine
425655__soundholder__renault-kangoo-1-6-16v-onboard-engine-rpm-ramp-short-interior-stereo-m10.wav,VehicleEngine
425655__soundholder__renault-kangoo-1-6-16v-onboard-engine-rpm-ramp-short-interior-stereo-m10fghj.wav,VehicleEngine
535073__jlstaples__engine-knock.wav,VehicleEngine
535073__jlstaples__engine-knockhgjk.wav,VehicleEngine
614695__dan-audiofile__e-type-jaguar-car-engine-rev-twice-mono.wav,VehicleEngine
474486__giovanniprovenzale__mazda-3-engine-starting.wav,VehicleEngine
474486__giovanniprovenzale__mazda-3-engine-startingghj.wav,VehicleEngine
187564_(2)_qubodup__truck-engine-idle-loops.wav,VehicleEngine
23709__hazure__timber 1.wav,Axe
23709__hazure__timber 2.wav,Axe
64397_1.wav,Axe
64397_2.wav,Axe
64397_3.wav,Axe
75077_1.wav,Axe
75077_2.wav,Axe
126910_1.wav,Axe
126910_2.wav,Axe
126913_1.wav,Axe
126913_2.wav,Axe
141453.wav,Axe
150203_1.wav,Axe
172091_1.wav,Axe
220951_1.wav,Axe
220951_2.wav,Axe
220951_3.wav,Axe
250309_1.wav,Axe
250309_2.wav,Axe
250309_3.wav,Axe
258038.wav,Axe
258039.wav,Axe
258040.wav,Axe
261220_1.wav,Axe
261220_2.wav,Axe
261220_3.wav,Axe
261220_4.wav,Axe
320376_1.wav,Axe
320377_1.wav,Axe
322170.wav,Axe
328076_1.wav,Axe
328076_2.wav,Axe
366368_1.wav,Axe
366368_2.wav,Axe
366576.wav,Axe
368222.wav,Axe
401730_1.wav,Axe
401730_2.wav,Axe
410768_1.wav,Axe
410768_2.wav,Axe
419928.wav,Axe
445782.wav,Axe
452553.wav,Axe
452555.wav,Axe
452556.wav,Axe
452558.wav,Axe
452561.wav,Axe
452668.wav,Axe
454381.wav,Axe
461437.wav,Axe
461916.wav,Axe
481105.wav,Axe
481880.wav,Axe
486170.wav,Axe
487078.wav,Axe
490071.wav,Axe
490675.wav,Axe
494995.wav,Axe
511943.wav,Axe
515297.wav,Axe
515298.wav,Axe
521402.wav,Axe
521670.wav,Axe
521672.wav,Axe
521676.wav,Axe
533241.wav,Axe
541911.wav,Axe
544089.wav,Axe
553254.wav,Axe
573812.wav,Axe
573813.wav,Axe
585324.wav,Axe
608343.wav,Axe
614449.wav,Axe
644455.wav,Axe
8 Chainsaw Pulls.wav.wav,Chainsaw
04-1 Chainsaw.wav.wav,Chainsaw
515303__matt-beer__chainsaw.wav,Chainsaw
413550__forfie__chainsaw.wav,Chainsaw
351775__hard3eat__chainsaw.wav,Chainsaw
498501__16f-panska-veltrusky-david__chainsaw.wav,Chainsaw
472476__denalwa__chainsaw.wav,Chainsaw
412557__hialeytrimnal__chainsaw.wav,Chainsaw
Engine Rev.wav.wav,Chainsaw
EngineLoop.wav.wav,Chainsaw
TROUSSELLE_Jeanne_20212022_Chainsaw.wav.wav,Chainsaw
Bench grinder for chainsaw.wav,Chainsaw
Chainsaw.wav.wav,Chainsaw
FR- Chainsaw.wav.wav,Chainsaw
VA State Fair # 6 (Ice Saw).wav.wav,Chainsaw
br_Chain_Saw.mp3.wav,Chainsaw
11Chainsaw.wav.wav,Chainsaw
Electric pole chain saw small power tools edlarez vsnr.wav.wav,Chainsaw
Ice Drill.wav,Chainsaw
Outside Sound.wav,Chainsaw
electric chainsaw bounce.wav.wav,Chainsaw
cutting_tree.wav.wav,Chainsaw
Chain saw 2.mp3.wav,Chainsaw
wood chipper and chainsaw.wav,Chainsaw
"chainsaw start, saw something quick, shut off2 on offmic.flac.wav",Chainsaw
Chainsaw Start and Stop - Engine Pull Start.wav,Chainsaw
"080320 Chainsaw start, branches falling and engine cut.wav.wav",Chainsaw
"chainsaw start, saw something quick, shut off1.flac.wav",Chainsaw
ice drill gnarly raw sounds like chainsaw.flac.wav,Chainsaw
ice drill motor chainsaw drilling nearby.flac.wav,Chainsaw
chainsaw gas big engine start high rpms mono.wav.wav,Chainsaw
distant chainsaw.wav,Chainsaw
Chainsaw Starting.wav,Chainsaw
chainsaw wont start.wav.wav,Chainsaw
20181207.electric.chainsaw.33.wav.wav,Chainsaw
180607 Chainsaw on off cutting tree.flac.wav,Chainsaw
chainsaw_revving.flac.wav,Chainsaw
animal killer.mp3.wav,Chainsaw
Exterior_Chainsaw_Idle.wav.wav,Chainsaw
Exterior_Chainsaw.wav.wav,Chainsaw
ice drill gnarly raw sounds like chainsaw.wav.wav,Chainsaw
ice drill motor chainsaw drilling nearby.wav.wav,Chainsaw
chainsaw_start.wav.wav,Chainsaw
Chainsaw Stihl MSA 200 C.wav,Chainsaw
chainsaw felling tree.wav,Chainsaw
nerf_zombie_chainsaw.wav.wav,Chainsaw
Chainsaw_cutting trees.wav.wav,Chainsaw
starting chainsaw 1.wav,Chainsaw
Chainsaw Cut Slow.wav,Chainsaw
Chainsaw fast.wav.wav,Chainsaw
starting chainsaw 2.wav,Chainsaw
Chainsaw Idle.wav,Chainsaw
Chainsaw slow.wav.wav,Chainsaw
Chainsaw_2.WAV.wav,Chainsaw
Chainsaw choke.wav,Chainsaw
S7 SIERRA.mp3.wav,Chainsaw
Chainsaw start.wav.wav,Chainsaw
Chainsaw - Pull to Start and Run.wav.wav,Chainsaw
chainsaw 1.wav.wav,Chainsaw
chainsaw 4.wav.wav,Chainsaw
chainsaw 10.wav.wav,Chainsaw
chainsaw 6.wav.wav,Chainsaw
chainsaw 5.wav.wav,Chainsaw
chainsaw 7.wav.wav,Chainsaw
Chainsaw First Start (On choke).wav.wav,Chainsaw
chainsaw.mp3.wav,Chainsaw
Chainsaw Start Attempts.wav.wav,Chainsaw
Chainsaw Start Attempt 2.wav.wav,Chainsaw
chainsaw idle close rattle2.flac.wav,Chainsaw
chainsaw sawing short cuts +stop.flac.wav,Chainsaw
chainsaw sawing nearby and shut off.flac.wav,Chainsaw
chainsaw sawing nearby and idle.flac.wav,Chainsaw
chainsaw idle close rattle3.flac.wav,Chainsaw
chainsaw sawing nearby4.flac.wav,Chainsaw
chainsaw start and idle.flac.wav,Chainsaw
114594__herbertboland__generator1.wav,Generator
114595__herbertboland__generator2.wav,Generator
114596__herbertboland__generator3.wav,Generator
117114__heigh-hoo__generate.wav,Generator
124015__alienistcog__electronic-buzz1.wav,Generator
149777__robinhood76__03199-power-generator-construction-place.wav,Generator
162598__10tucker__frequency-sweep-relay-buzz.wav,Generator
189896__(1)_qubodup__diesel-power-generator.wav,Generator
189896__(2)_qubodup__diesel-power-generator.wav,Generator
201889__gutek__power-generator.wav,Generator
216093__richerlandtv__static-slows-to-a-halt.wav,Generator
216619__hunski__powerup.wav,Generator
235657__copyc4t__tf-cyborgs-at-work.wav,Generator
235967__mffm__gas-company-generator.wav,Generator
243735__deleted-user-4401185__generator-1.wav,Generator
244420__paulw2k__large-electricity-generator.wav,Generator
262870__jaegrover__electronic-computer-hard-drive-1990s-compaq-hard-drive-spooling-up-turning-off.wav,Generator
269594__ianstargem__industrial-factory-fans.wav,Generator
325606__sinjohnt__generator.wav,Generator
331309__michael-kur95__transformer-100-hz.wav,Generator
361339__spoonsandlessspoons__device-powering-up.wav,Generator
367175__discoveryme__generator-small-01.wav,Generator
367176__discoveryme__generator-large-01.wav,Generator
371840__iamgiorgio__j9-power-generator.wav,Generator
376927__cell31-sound-productions__air-compressor-running.wav,Generator
378217__spoonsandlessspoons__interesting-tech-5.wav,Generator
383020__cell31-sound-productions__machine-run-stop-x6.wav,Generator
386551__bloodymilk__supermarket-fridge-motor.wav,Generator
406110__yin-yang-jake007__generator.wav,Generator
406310__kyles__industrial-generator-or-motor-of-some-kind-on-and-off-behind-metal-plate-door-in-hospital.wav,Generator
434660__claforet__startingpowerwasher.wav,Generator
44737__the-bloke33__hst-idle-high2.wav,Generator
461704__drinkingwindgames__generator-running.wav,Generator
47476__erh__wvs103upd-97-power-up-b.wav,Generator
478118__astounded__industrial-compressor.wav,Generator
508994__audiopapkin__mechanical-sfx-m002.wav,Generator
508998__audiopapkin__mechanical-sfx-m006.wav,Generator
509000__audiopapkin__mechanical-sfx-m004.wav,Generator
509002__audiopapkin__mechanical-sfx-m008.wav,Generator
509004__audiopapkin__mechanical-sfx-m023.wav,Generator
509011__audiopapkin__mechanical-sfx-m017.wav,Generator
511913__audiopapkin__impact-sfx-026.wav,Generator
512694__audiopapkin__factory-machine-007.wav,Generator
514214__rtb45__hydroelectric-turbines-hoover-dam.wav,Generator
518037__rvgerxini__fan-motor.wav,Generator
535945__babelfishtank__generator-power-loud-outdoor.wav,Generator
553745__denstoltejyde__fan-1.wav,Generator
556420__colorscrimsontears__generator-synthetic.wav,Generator
569595__soundpost__rotation (1).wav,Generator
585615__(1)_devern__futuristic-power-generator.wav,Generator
585615__(2)_devern__futuristic-power-generator.wav,Generator
585916__lphyper__large-energy-beam.wav,Generator
595920__ngqabuthonkomo__genarator.wav,Generator
609254__sieuamthanh__phong-nang-luong-3.wav,Generator
609255__sieuamthanh__phong-nang-luong-4.wav,Generator
618331__hewn-marrow__lfos-manipulating-waveform-generators-035.wav,Generator
618336__hewn-marrow__lfos-manipulating-waveform-generators-038.wav,Generator
629673__audiopapkin__factory-noise-001.wav,Generator
629675__audiopapkin__factory-noise-002.wav,Generator
629719__audiopapkin__factory-noise-003.wav,Generator
638862__felix-blume__loud-motor-of-a-power-generator-recorded-close.wav,Generator
639016__felix-blume__an-external-power-generator-motor-recorded-from-inside-a-malaria-unit-hall.wav,Generator
639021__felix-blume__a-strimmer-motor-in-a-mine-camp-with-a-near-power-generator-subtle-tv-noises-and-voices.wav,Generator
640459__klankbeeld__hydro-electric-power-station-851am-220616-0398.wav,Generator
644010__strangehorizon__power-station-2-wet.wav,Generator
644011__strangehorizon__power-station-2-dry.wav,Generator
644012__strangehorizon__power-station-1-wet.wav,Generator
644014__strangehorizon__power-station-3-ww.wav,Generator
644015__strangehorizon__power-station-3-wd.wav,Generator
644016__strangehorizon__power-station-3-dw.wav,Generator
644827__felix-blume__street-light-power-generator-motor-recorded-2m-away.wav,Generator
78574__tim-kahn__generator.wav,Generator
81981__npavlov__npavlov-power-generator1-bremen09.wav,Generator
91209__solowiej__generator-starting-and-running.wav,Generator
91210__solowiej__generator-starving-and-stalling.wav,Generator
164274_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
164274_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
164274_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
164274_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
164275_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
164275_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
164275_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
326109_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
326109_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
326109_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
333288_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
445526_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
319640_(1)Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
198360_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
198360_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
198360_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
198360_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
198360_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
198360_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
198360_(7)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
198360_(8)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
404060_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
404060_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
404060_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
511738_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
511738_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
511738_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
511738_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
511738_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
511738_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
237323_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
237323_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
237323_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
237323_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
59321_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
59321_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
59321_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
59321_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
59321_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
59321_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
497983_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
497983_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
511739_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
511739_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
511739_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
511739_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
511739_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
635376_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
635376_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
635376_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
635376_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
635376_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
635376_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
635376_(7)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
635376_(8)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(7)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(8)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(9)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(10)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(11)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(13)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(14)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(15)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(16)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(17)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(18)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(19)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(20)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
73517_(12)_Carpentry - sawing timber with handsaw mono.aif.wav,Handsaw
56592__syna-max__fireworks-4th-of-july-2008-fail.wav,Firework
197316__hendmik__fireworks.wav,Firework
216604__klankbeeld__loud-explosion-01-131231-05.wav,Firework
334040__rudmer-rotteveel__multiple-explosions-fireworks-noisy.wav,Firework
344686__klankbeeld__mortar-grenade-shell-002.wav,Firework
353171__ivolipa__distant-fireworks-2.wav,Firework
434401__volterock__volterock-fireworks-atmosphere-03.wav,Firework
434402__volterock__volterock-fireworks-atmosphere-02.wav,Firework
434403__volterock__volterock-fireworks-atmosphere-01.wav,Firework
434411__volterock__volterock-fireworks-zoom-01.wav,Firework
455459__milankovanda__fireworks-in-background.wav,Firework
484733__astounded__fireworks.wav,Firework
552164__ivolipa__fireworks-distant.wav,Firework
579301__xaviously__fireworks-2.wav,Firework
587188__derplayer__firework-background-01.wav,Firework
613689__cupido-1__fireworks-2021.wav,Firework
616281__dan-audiofile__fireworks-display-lots-close-popping-no-echo-stereo.wav,Firework
613547__pinchcliffegp__fireworks.wav,Firework
640702__stevemoser__fireworks-burst.wav,Firework
213079__crosbychris__barrage-firework-with-finale-of-powerful-shells-5th-nov-2013.wav,Firework
456313__cupido-1__firework-distant-in-teh-town.wav,Firework
89156__fiatknox__2009-11-05-fireworks-005.wav,Firework
89153__fiatknox__2009-11-05-fireworks-002.wav,Firework
89154__fiatknox__2009-11-05-fireworks-003.wav,Firework
89151__fiatknox__2009-11-05-fireworks-000.wav,Firework
552163__ivolipa__fireworks-loud.wav,Firework
117617__soundmary__fireworks.wav,Firework
260665__lezaarth__firework2.wav,Firework
192656__andy-gardner__fireworks4.wav,Firework
192657__andy-gardner__fireworks3.wav,Firework
192659__andy-gardner__fireworks1.wav,Firework
117616__soundmary__fireworks-exploding-1.wav,Firework
624414__milankovanda__firework-single-shot-2.wav,Firework
251615__bmlake__fireworks-3.wav,Firework
251617__bmlake__fireworks-1.wav,Firework
362811__trouby__fireworks.wav,Firework
212677__mrauralization__fireworks.wav,Firework
455461__milankovanda__fireworks-in-foreground.wav,Firework
455460__milankovanda__fireworks-in-foreground.wav,Firework
75153__electrovoice664__fw3.wav,Firework
75151__electrovoice664__fw1.wav,Firework
367486__andy-gardner__firework-1.wav,Firework
367485__andy-gardner__fireworks-2.wav,Firework
410352__inspectorj__fireworks-close-e-h4n.wav,Firework
410350__inspectorj__fireworks-close-c-h4n.wav,Firework
552405__pethr__fireworks-cannonade.wav,Firework
456314__cupido-1__fireworks-close.wav,Firework
587197__derplayer__explosion-long-01.wav,Firework
414492__fullmetaljedi__new-year-fireworks2.wav,Firework
414491__fullmetaljedi__new-year-fireworks1.wav,Firework
62542__sparrer__bigfirework1.wav,Firework
613672__unfa__outdoor-clean-explosions-fireworks-on-new-year-s-eve-2021.wav,Firework
21416__heigh-hoo__riverside.wav,Firework
109741__soundcollectah__hit-loud.wav,Firework
109753__soundcollectah__tre-hit-long.wav,Firework
109738__soundcollectah__hilow-multi-hits.wav,Firework
109752__soundcollectah__tre-hit-01.wav,Firework
109736__soundcollectah__double-hit.wav,Firework
453117__kyles__fireworks-medium-slapback-echo-reflection5-montreal-canada.wav,Firework
453123__kyles__fireworks-medium-pops2-montreal-canada.wav,Firework
119649__suso-ramallo__fireworks-4-16.wav,Firework
119648__suso-ramallo__fireworks-3-16.wav,Firework
115545__matucha__fireworks-2009-close.wav,Firework
244769__syntaxseed__fireworks-crowd.wav,Firework
25776__ermine__multistage-rockets-whistling-fireworks-mkh3040-061105.wav,Firework
25774__ermine__fusillade-fireworks-mkh3040-061105.wav,Firework
569846__danlucaz__fireworks-1.wav,Firework
62620__soundplusdesign__fireworks.wav,Firework
62548__sparrer__fireworks5.wav,Firework
165801__suso-ramallo__fireworks-bin.wav,Firework
62545__sparrer__fireworks2.wav,Firework
117615__soundmary__fireworks-explode-and-fizz.wav,Firework
453109__kyles__fireworks-big2-montreal-canada.wav,Firework
453131__kyles__fireworks-small-pops-montreal-canada.wav,Firework
62547__sparrer__fireworks4.wav,Firework
174293__ingudios__rec-3-h4nnear-str.wav,Gunshot
368806__blacklightkabuki__5-gunshots-with-report.wav,Gunshot
174294__ingudios__rec-3-at897-str.wav,Gunshot
174286__ingudios__rec-3-sub-mon.wav,Gunshot
174290__ingudios__rec-1-at897-str.wav,Gunshot
174289__ingudios__rec-1-h4nfar-str.wav,Gunshot
249779__tehlordoswag420__smgshoot2.wav,Gunshot
174283__ingudios__rec-3-h4nnear-str.wav,Gunshot
40623__acclivity__pigeonshooting.wav,Gunshot
332935__ylearkisto__tykki-laukaus-big-gun-cannon-76-mm-single-shots-gunshots.wav,Gunshot
320136__ylearkisto__pistooli-laukaus-sisalla-pistol-shot-echoing-gunshot-interior.wav,Gunshot
320129__ylearkisto__pistooli-laukauksia-sisalla-pistol-shot-a-few-gunshots-interior.wav,Gunshot
460851__mpierluissi__gunrif-m1-garand-gunshot-mp.wav,Gunshot
249778__tehlordoswag420__handgun.wav,Gunshot
174287__ingudios__rec-1-me66-str.wav,Gunshot
332934__ylearkisto__tykki-laukaus-ja-kaiku-big-gun-cannon-155-mm-shot-gunshot-2-x-a-long-hefty-echo.wav,Gunshot
174292__ingudios__rec-3-me66-str.wav,Gunshot
320130__ylearkisto__ase-laukauksia-ulkona-guns-single-various-gunshots-shots-with-hits-echo-ricochets-exterior.wav,Gunshot
320135__ylearkisto__pistooli-laukaus-sisalla-pistol-mauser-7.wav,Gunshot
341221__ylearkisto__kivaari-sotilaskivaari-rifle-army-cocking-and-shooting-solid-single-shots-gunshots-loading-and-cocking-between-shots-edited-exterior.wav,Gunshot
484196__rsn267__scary-thunder-and-lightning.wav,Gunshot
